iter model_time time_step_prev dphi_dt_abs_max time_step_phi
396 8.350848e-01 4.350279e-04 2.605503e+01 4.350279e-04 
397 8.355198e-01 3.838030e-04 2.975767e+01 3.838030e-04 
398 8.359037e-01 3.360478e-04 3.426813e+01 3.360478e-04 
399 8.362397e-01 2.918164e-04 3.981862e+01 2.918164e-04 
400 8.365315e-01 2.511388e-04 4.672510e+01 2.511388e-04 
401 8.367827e-01 2.140177e-04 5.542402e+01 2.140177e-04 
402 8.369967e-01 1.804272e-04 6.652894e+01 1.804272e-04 
403 8.371771e-01 1.503105e-04 8.091857e+01 1.503105e-04 
404 8.373274e-01 1.235810e-04 9.987743e+01 1.235810e-04 
405 8.374510e-01 1.181474e-04 1.253255e+02 1.181474e-04 
406 8.375691e-01 1.181474e-04 1.677115e+02 1.181474e-04 
407 8.376873e-01 1.181474e-04 2.565281e+02 1.181474e-04 
408 8.378054e-01 1.181474e-04 5.332909e+02 1.181474e-04 
409 8.379236e-01 1.181474e-04 2.403035e+03 1.181474e-04 
410 8.380417e-01 1.181474e-04 9.287613e+00 1.181474e-04 
411 8.381599e-01 1.076703e-03 9.338643e+00 1.076703e-03 
412 8.392366e-01 1.070819e-03 9.823970e+00 1.070819e-03 
413 8.403074e-01 1.017918e-03 1.036969e+01 1.017918e-03 
414 8.413253e-01 9.643489e-04 1.096068e+01 9.643489e-04 
415 8.422897e-01 9.123523e-04 1.160112e+01 9.123523e-04 
416 8.432020e-01 8.619855e-04 1.229706e+01 8.619855e-04 
417 8.440640e-01 8.132023e-04 1.305554e+01 8.132023e-04 
418 8.448772e-01 7.659581e-04 1.388474e+01 7.659581e-04 
419 8.456432e-01 7.202150e-04 1.479418e+01 7.202150e-04 
420 8.463634e-01 6.759415e-04 1.579499e+01 6.759415e-04 
421 8.470393e-01 6.331119e-04 1.690026e+01 6.331119e-04 
422 8.476724e-01 5.917068e-04 1.812541e+01 5.917068e-04 
423 8.482641e-01 5.517116e-04 1.948872e+01 5.517116e-04 
424 8.488159e-01 5.131173e-04 2.101197e+01 5.131173e-04 
425 8.493290e-01 4.759193e-04 2.272123e+01 4.759193e-04 
426 8.498049e-01 4.401169e-04 2.464785e+01 4.401169e-04 
427 8.502450e-01 4.057148e-04 2.682988e+01 4.057148e-04 
428 8.506507e-01 3.727188e-04 2.931359e+01 3.727188e-04 
429 8.510234e-01 3.411387e-04 3.215579e+01 3.411387e-04 
430 8.513646e-01 3.109860e-04 3.542664e+01 3.109860e-04 
431 8.516756e-01 2.822735e-04 3.921345e+01 2.822735e-04 
432 8.519578e-01 2.550145e-04 4.362583e+01 2.550145e-04 
433 8.522129e-01 2.292220e-04 4.880252e+01 2.292220e-04 
434 8.524421e-01 2.049075e-04 5.492084e+01 2.049075e-04 
435 8.526470e-01 1.820802e-04 6.220977e+01 1.820802e-04 
436 8.528291e-01 1.607465e-04 7.096830e+01 1.607465e-04 
437 8.529898e-01 1.409080e-04 8.159131e+01 1.409080e-04 
438 8.531307e-01 1.225621e-04 9.460764e+01 1.225621e-04 
439 8.532533e-01 1.181474e-04 1.107355e+02 1.181474e-04 
440 8.533714e-01 1.181474e-04 1.336600e+02 1.181474e-04 
441 8.534896e-01 1.181474e-04 1.704835e+02 1.181474e-04 
442 8.536077e-01 1.181474e-04 2.392781e+02 1.181474e-04 
443 8.537259e-01 1.181474e-04 4.096406e+02 1.181474e-04 
444 8.538440e-01 1.181474e-04 1.250171e+03 1.181474e-04 
445 8.539622e-01 1.181474e-04 1.384149e+01 1.181474e-04 
446 8.540803e-01 7.224657e-04 1.399136e+01 7.224657e-04 
447 8.548028e-01 7.147270e-04 1.496666e+01 7.147270e-04 
448 8.555175e-01 6.681516e-04 1.610080e+01 6.681516e-04 
449 8.561857e-01 6.210870e-04 1.736122e+01 6.210870e-04 
450 8.568067e-01 5.759964e-04 1.876193e+01 5.759964e-04 
451 8.573827e-01 5.329942e-04 2.032354e+01 5.329942e-04 
452 8.579157e-01 4.920402e-04 2.207087e+01 4.920402e-04 
453 8.584078e-01 4.530859e-04 2.403359e+01 4.530859e-04 
454 8.588609e-01 4.160843e-04 2.624741e+01 4.160843e-04 
455 8.592769e-01 3.809900e-04 2.875548e+01 3.809900e-04 
456 8.596579e-01 3.477598e-04 3.161039e+01 3.477598e-04 
457 8.600057e-01 3.163517e-04 3.487658e+01 3.163517e-04 
458 8.603220e-01 2.867253e-04 3.863367e+01 2.867253e-04 
459 8.606088e-01 2.588416e-04 4.298075e+01 2.588416e-04 
460 8.608676e-01 2.326623e-04 4.804226e+01 2.326623e-04 
461 8.611003e-01 2.081501e-04 5.397570e+01 2.081501e-04 
462 8.613084e-01 1.852686e-04 6.098259e+01 1.852686e-04 
463 8.614937e-01 1.639812e-04 6.932329e+01 1.639812e-04 
464 8.616577e-01 1.442517e-04 7.933800e+01 1.442517e-04 
465 8.618019e-01 1.260430e-04 9.147664e+01 1.260430e-04 
466 8.619280e-01 1.181474e-04 1.063422e+02 1.181474e-04 
467 8.620461e-01 1.181474e-04 1.264197e+02 1.181474e-04 
468 8.621643e-01 1.181474e-04 1.573321e+02 1.181474e-04 
469 8.622824e-01 1.181474e-04 2.111975e+02 1.181474e-04 
470 8.624006e-01 1.181474e-04 3.277493e+02 1.181474e-04 
471 8.625187e-01 1.181474e-04 7.302832e+02 1.181474e-04 
472 8.626369e-01 1.181474e-04 5.961832e+03 1.181474e-04 
473 8.627550e-01 1.181474e-04 2.665207e+00 1.181474e-04 
474 8.628731e-01 3.752054e-03 2.671003e+00 3.752054e-03 
475 8.666252e-01 3.743912e-03 2.831118e+00 3.743912e-03 
476 8.703691e-01 3.532173e-03 3.003814e+00 3.532173e-03 
477 8.739013e-01 3.329101e-03 3.179821e+00 3.329101e-03 
478 8.772304e-01 3.144831e-03 3.359112e+00 3.144831e-03 
479 8.803752e-01 2.976977e-03 3.542261e+00 2.976977e-03 
480 8.833522e-01 2.823055e-03 3.729884e+00 2.823055e-03 
481 8.861752e-01 2.681048e-03 3.922615e+00 2.681048e-03 
482 8.888563e-01 2.549320e-03 4.121109e+00 2.549320e-03 
483 8.914056e-01 2.426531e-03 4.326052e+00 2.426531e-03 
484 8.938321e-01 2.311576e-03 4.538168e+00 2.311576e-03 
485 8.961437e-01 2.203533e-03 4.758222e+00 2.203533e-03 
486 8.983473e-01 2.101625e-03 4.987035e+00 2.101625e-03 
487 9.004489e-01 2.005200e-03 5.225487e+00 2.005200e-03 
488 9.024541e-01 1.913697e-03 5.474528e+00 1.913697e-03 
489 9.043678e-01 1.826641e-03 5.735190e+00 1.826641e-03 
490 9.061944e-01 1.743622e-03 6.008594e+00 1.743622e-03 
491 9.079380e-01 1.664283e-03 6.295968e+00 1.664283e-03 
492 9.096023e-01 1.588318e-03 6.598659e+00 1.588318e-03 
493 9.111906e-01 1.515460e-03 6.918147e+00 1.515460e-03 
494 9.127061e-01 1.445474e-03 7.256068e+00 1.445474e-03 
495 9.141516e-01 1.378157e-03 7.614234e+00 1.378157e-03 
496 9.155297e-01 1.313330e-03 7.994658e+00 1.313330e-03 
497 9.168431e-01 1.250835e-03 8.399581e+00 1.250835e-03 
498 9.180939e-01 1.190536e-03 8.831509e+00 1.190536e-03 
499 9.192844e-01 1.132309e-03 9.293249e+00 1.132309e-03 
500 9.204167e-01 1.076050e-03 9.787965e+00 1.076050e-03 
501 9.214928e-01 1.021663e-03 1.031920e+01 1.021663e-03 
502 9.225145e-01 9.690677e-04 1.089099e+01 9.690677e-04 
503 9.234835e-01 9.181904e-04 1.150790e+01 9.181904e-04 
504 9.244017e-01 8.689684e-04 1.217513e+01 8.689684e-04 
505 9.252707e-01 8.213466e-04 1.289862e+01 8.213466e-04 
506 9.260920e-01 7.752768e-04 1.368518e+01 7.752768e-04 
507 9.268673e-01 7.307177e-04 1.454265e+01 7.307177e-04 
508 9.275980e-01 6.876326e-04 1.548005e+01 6.876326e-04 
509 9.282857e-01 6.459928e-04 1.650790e+01 6.459928e-04 
510 9.289316e-01 6.057705e-04 1.763842e+01 6.057705e-04 
511 9.295374e-01 5.669444e-04 1.888588e+01 5.669444e-04 
512 9.301044e-01 5.294962e-04 2.026707e+01 5.294962e-04 
513 9.306339e-01 4.934113e-04 2.180180e+01 4.934113e-04 
514 9.311273e-01 4.586776e-04 2.351358e+01 4.586776e-04 
515 9.315859e-01 4.252861e-04 2.543043e+01 4.252861e-04 
516 9.320112e-01 3.932297e-04 2.758597e+01 3.932297e-04 
517 9.324045e-01 3.625031e-04 3.002067e+01 3.625031e-04 
518 9.327670e-01 3.331038e-04 3.278377e+01 3.331038e-04 
519 9.331001e-01 3.050290e-04 3.593533e+01 3.050290e-04 
520 9.334051e-01 2.782777e-04 3.954924e+01 2.782777e-04 
521 9.336834e-01 2.528494e-04 4.371712e+01 2.528494e-04 
522 9.339362e-01 2.287433e-04 4.855324e+01 2.287433e-04 
523 9.341650e-01 2.059595e-04 5.420170e+01 2.059595e-04 
524 9.343709e-01 1.844961e-04 6.084554e+01 1.844961e-04 
525 9.345554e-01 1.643506e-04 6.871994e+01 1.643506e-04 
526 9.347198e-01 1.455182e-04 7.812980e+01 1.455182e-04 
527 9.348653e-01 1.279921e-04 8.947544e+01 1.279921e-04 
528 9.349933e-01 1.181474e-04 1.032884e+02 1.181474e-04 
529 9.351114e-01 1.181474e-04 1.213655e+02 1.181474e-04 
530 9.352296e-01 1.181474e-04 1.484420e+02 1.181474e-04 
531 9.353477e-01 1.181474e-04 1.935850e+02 1.181474e-04 
532 9.354659e-01 1.181474e-04 2.836592e+02 1.181474e-04 
533 9.355840e-01 1.181474e-04 5.409013e+02 1.181474e-04 
534 9.357022e-01 1.181474e-04 2.556515e+03 1.181474e-04 
535 9.358203e-01 1.181474e-04 4.981053e+00 1.181474e-04 
536 9.359385e-01 2.007608e-03 4.994998e+00 2.007608e-03 
537 9.379461e-01 2.002003e-03 5.239047e+00 2.002003e-03 
538 9.399481e-01 1.908744e-03 5.508589e+00 1.908744e-03 
539 9.418568e-01 1.815347e-03 5.794840e+00 1.815347e-03 
540 9.436722e-01 1.725673e-03 6.098849e+00 1.725673e-03 
541 9.453978e-01 1.639654e-03 6.422345e+00 1.639654e-03 
542 9.470375e-01 1.557064e-03 6.767282e+00 1.557064e-03 
543 9.485946e-01 1.477698e-03 7.135840e+00 1.477698e-03 
544 9.500723e-01 1.401377e-03 7.530457e+00 1.401377e-03 
545 9.514736e-01 1.327941e-03 7.953866e+00 1.327941e-03 
546 9.528016e-01 1.257250e-03 8.409138e+00 1.257250e-03 
547 9.540588e-01 1.189182e-03 8.899736e+00 1.189182e-03 
548 9.552480e-01 1.123629e-03 9.429572e+00 1.123629e-03 
549 9.563716e-01 1.060494e-03 1.000309e+01 1.060494e-03 
550 9.574321e-01 9.996914e-04 1.062532e+01 9.996914e-04 
551 9.584318e-01 9.411483e-04 1.130204e+01 9.411483e-04 
552 9.593730e-01 8.847963e-04 1.203982e+01 8.847963e-04 
553 9.602578e-01 8.305770e-04 1.323217e+01 8.305770e-04 
554 9.610883e-01 7.557340e-04 1.474462e+01 7.557340e-04 
555 9.618441e-01 6.782136e-04 1.656625e+01 6.782136e-04 
556 9.625223e-01 6.036369e-04 1.877371e+01 6.036369e-04 
557 9.631259e-01 5.326599e-04 2.148213e+01 5.326599e-04 
558 9.636586e-01 4.655032e-04 2.485273e+01 4.655032e-04 
559 9.641241e-01 4.023703e-04 2.911351e+01 4.023703e-04 
560 9.645265e-01 3.434831e-04 3.459256e+01 3.434831e-04 
561 9.648699e-01 2.890795e-04 4.177155e+01 2.890795e-04 
562 9.651590e-01 2.393974e-04 5.137286e+01 2.393974e-04 
563 9.653984e-01 1.946553e-04 6.450509e+01 1.946553e-04 
564 9.655931e-01 1.550265e-04 8.291064e+01 1.550265e-04 
565 9.657481e-01 1.206118e-04 1.093915e+02 1.206118e-04 
566 9.658687e-01 1.181474e-04 1.485328e+02 1.181474e-04 
567 9.659869e-01 1.181474e-04 2.300148e+02 1.181474e-04 
568 9.661050e-01 1.181474e-04 4.690669e+02 1.181474e-04 
569 9.662232e-01 1.181474e-04 6.674373e+02 1.181474e-04 
570 9.663413e-01 1.181474e-04 2.731949e+01 1.181474e-04 
571 9.664595e-01 3.660391e-04 2.805565e+01 3.660391e-04 
572 9.668255e-01 3.564344e-04 3.058605e+01 3.564344e-04 
573 9.671819e-01 3.269464e-04 3.362828e+01 3.269464e-04 
574 9.675089e-01 2.973687e-04 3.713328e+01 2.973687e-04 
575 9.678062e-01 2.693002e-04 4.117771e+01 2.693002e-04 
576 9.680755e-01 2.428498e-04 4.587134e+01 2.428498e-04 
577 9.683184e-01 2.180010e-04 5.135414e+01 2.180010e-04 
578 9.685364e-01 1.947263e-04 5.780439e+01 1.947263e-04 
579 9.687311e-01 1.729972e-04 6.545155e+01 1.729972e-04 
580 9.689041e-01 1.527848e-04 7.459402e+01 1.527848e-04 
581 9.690569e-01 1.340590e-04 8.562443e+01 1.340590e-04 
582 9.691910e-01 1.181474e-04 9.906608e+01 1.181474e-04 
583 9.693091e-01 1.181474e-04 1.158397e+02 1.181474e-04 
584 9.694273e-01 1.181474e-04 1.405965e+02 1.181474e-04 
585 9.695454e-01 1.181474e-04 1.809446e+02 1.181474e-04 
586 9.696635e-01 1.181474e-04 2.583194e+02 1.181474e-04 
587 9.697817e-01 1.181474e-04 4.610748e+02 1.181474e-04 
588 9.698998e-01 1.181474e-04 1.655490e+03 1.181474e-04 
589 9.700180e-01 1.181474e-04 1.045530e+01 1.181474e-04 
590 9.701361e-01 9.564527e-04 1.055179e+01 9.564527e-04 
591 9.710926e-01 9.477068e-04 1.138852e+01 9.477068e-04 
592 9.720403e-01 8.780772e-04 1.239083e+01 8.780772e-04 
593 9.729184e-01 8.070482e-04 1.353174e+01 8.070482e-04 
594 9.737254e-01 7.390035e-04 1.483090e+01 7.390035e-04 
595 9.744644e-01 6.742678e-04 1.631702e+01 6.742678e-04 
596 9.751387e-01 6.128572e-04 1.802577e+01 6.128572e-04 
597 9.757516e-01 5.547615e-04 2.000139e+01 5.547615e-04 
598 9.763063e-01 4.999654e-04 2.229909e+01 4.999654e-04 
599 9.768063e-01 4.484487e-04 2.498838e+01 4.484487e-04 
600 9.772547e-01 4.001859e-04 2.815754e+01 4.001859e-04 
601 9.776549e-01 3.551446e-04 3.191983e+01 3.551446e-04 
602 9.780101e-01 3.132849e-04 3.642199e+01 3.132849e-04 
603 9.783233e-01 2.745594e-04 4.185664e+01 2.745594e-04 
604 9.785979e-01 2.389107e-04 4.847936e+01 2.389107e-04 
605 9.788368e-01 2.062734e-04 5.663422e+01 2.062734e-04 
606 9.790431e-01 1.765717e-04 6.679120e+01 1.765717e-04 
607 9.792197e-01 1.497203e-04 7.960262e+01 1.497203e-04 
608 9.793694e-01 1.256240e-04 9.599043e+01 1.256240e-04 
609 9.794950e-01 1.181474e-04 1.172820e+02 1.181474e-04 
610 9.796132e-01 1.181474e-04 1.498332e+02 1.181474e-04 
611 9.797313e-01 1.181474e-04 2.101067e+02 1.181474e-04 
612 9.798494e-01 1.181474e-04 3.559147e+02 1.181474e-04 
613 9.799676e-01 1.181474e-04 1.008465e+03 1.181474e-04 
614 9.800857e-01 1.181474e-04 5.632889e+00 1.181474e-04 
615 9.802039e-01 1.775288e-03 5.660527e+00 1.775288e-03 
616 9.819792e-01 1.766620e-03 6.101618e+00 1.766620e-03 
617 9.837458e-01 1.638910e-03 6.631291e+00 1.638910e-03 
618 9.853847e-01 1.508002e-03 7.234136e+00 1.508002e-03 
619 9.868927e-01 1.382335e-03 7.920533e+00 1.382335e-03 
620 9.882750e-01 1.262541e-03 8.705714e+00 1.262541e-03 
621 9.895376e-01 1.148671e-03 9.608649e+00 1.148671e-03 
622 9.906863e-01 1.040729e-03 1.065286e+01 1.040729e-03 
623 9.917270e-01 9.387151e-04 1.186771e+01 9.387151e-04 
624 9.926657e-01 8.426224e-04 1.329017e+01 8.426224e-04 
625 9.935083e-01 7.524356e-04 1.496718e+01 7.524356e-04 
626 9.942608e-01 6.681283e-04 1.695893e+01 6.681283e-04 
627 9.949289e-01 5.896599e-04 1.934337e+01 5.896599e-04 
628 9.955185e-01 5.169730e-04 2.222265e+01 5.169730e-04 
629 9.960355e-01 4.499912e-04 2.573218e+01 4.499912e-04 
630 9.964855e-01 3.886184e-04 3.005399e+01 3.886184e-04 
631 9.968741e-01 3.327345e-04 3.543617e+01 3.327345e-04 
632 9.972069e-01 2.821975e-04 4.222246e+01 2.821975e-04 
633 9.974891e-01 2.368408e-04 5.089723e+01 2.368408e-04 
634 9.977259e-01 1.964743e-04 6.215631e+01 1.964743e-04 
635 9.979224e-01 1.608847e-04 7.702021e+01 1.608847e-04 
636 9.980833e-01 1.298361e-04 9.701964e+01 1.298361e-04 
637 9.982131e-01 1.181474e-04 1.245067e+02 1.181474e-04 
638 9.983312e-01 1.181474e-04 1.700176e+02 1.181474e-04 
639 9.984494e-01 1.181474e-04 2.700777e+02 1.181474e-04 
640 9.985675e-01 1.181474e-04 6.123988e+02 1.181474e-04 
641 9.986857e-01 1.181474e-04 1.479218e+03 1.181474e-04 
642 9.988038e-01 1.181474e-04 1.097736e+01 1.181474e-04 
643 9.989220e-01 9.109659e-04 1.105631e+01 9.109659e-04 
644 9.998329e-01 9.044613e-04 1.169755e+01 9.044613e-04 
645 1.000737e+00 8.548797e-04 1.243167e+01 8.548797e-04 
646 1.001592e+00 8.043973e-04 1.323966e+01 8.043973e-04 
647 1.002397e+00 7.553065e-04 1.412993e+01 7.553065e-04 
648 1.003152e+00 7.077174e-04 1.511431e+01 7.077174e-04 
649 1.003860e+00 6.616248e-04 1.620687e+01 6.616248e-04 
650 1.004521e+00 6.170225e-04 1.742433e+01 6.170225e-04 
651 1.005138e+00 5.739100e-04 1.878667e+01 5.739100e-04 
652 1.005712e+00 5.322924e-04 2.031778e+01 5.322924e-04 
653 1.006245e+00 4.921797e-04 2.204651e+01 4.921797e-04 
654 1.006737e+00 4.535866e-04 2.400779e+01 4.535866e-04 
655 1.007190e+00 4.165315e-04 2.624425e+01 4.165315e-04 
656 1.007607e+00 3.810358e-04 2.880822e+01 3.810358e-04 
657 1.007988e+00 3.471231e-04 3.176438e+01 3.471231e-04 
658 1.008335e+00 3.148181e-04 3.519328e+01 3.148181e-04 
659 1.008650e+00 2.841452e-04 3.919601e+01 2.841452e-04 
660 1.008934e+00 2.551280e-04 4.390058e+01 2.551280e-04 
661 1.009189e+00 2.277874e-04 4.947065e+01 2.277874e-04 
662 1.009417e+00 2.021401e-04 5.611732e+01 2.021401e-04 
663 1.009619e+00 1.781981e-04 6.411617e+01 1.781981e-04 
664 1.009797e+00 1.559669e-04 7.383106e+01 1.559669e-04 
665 1.009953e+00 1.354443e-04 8.574872e+01 1.354443e-04 
666 1.010089e+00 1.181474e-04 1.005294e+02 1.181474e-04 
667 1.010207e+00 1.181474e-04 1.193542e+02 1.181474e-04 
668 1.010325e+00 1.181474e-04 1.482069e+02 1.181474e-04 
669 1.010443e+00 1.181474e-04 1.980437e+02 1.181474e-04 
670 1.010561e+00 1.181474e-04 3.038592e+02 1.181474e-04 
671 1.010679e+00 1.181474e-04 6.507772e+02 1.181474e-04 
672 1.010798e+00 1.181474e-04 4.504696e+03 1.181474e-04 
673 1.010916e+00 1.181474e-04 2.337141e+01 1.181474e-04 
674 1.011034e+00 4.278732e-04 2.384709e+01 4.278732e-04 
675 1.011462e+00 4.193383e-04 2.572763e+01 4.193383e-04 
676 1.011881e+00 3.886871e-04 2.795247e+01 3.886871e-04 
677 1.012270e+00 3.577501e-04 3.047814e+01 3.577501e-04 
678 1.012627e+00 3.281040e-04 3.334917e+01 3.281040e-04 
679 1.012956e+00 2.998575e-04 3.662858e+01 2.998575e-04 
680 1.013255e+00 2.730109e-04 4.039483e+01 2.730109e-04 
681 1.013528e+00 2.475564e-04 4.474546e+01 2.475564e-04 
682 1.013776e+00 2.234864e-04 4.980258e+01 2.234864e-04 
683 1.013999e+00 2.007928e-04 5.572043e+01 2.007928e-04 
684 1.014200e+00 1.794674e-04 6.269559e+01 1.794674e-04 
685 1.014380e+00 1.595009e-04 7.098118e+01 1.595009e-04 
686 1.014539e+00 1.408824e-04 8.090666e+01 1.408824e-04 
687 1.014680e+00 1.235992e-04 9.290589e+01 1.235992e-04 
688 1.014804e+00 1.181474e-04 1.075576e+02 1.181474e-04 
689 1.014922e+00 1.181474e-04 1.276220e+02 1.181474e-04 
690 1.015040e+00 1.181474e-04 1.584396e+02 1.181474e-04 
691 1.015158e+00 1.181474e-04 2.119243e+02 1.181474e-04 
692 1.015276e+00 1.181474e-04 3.267729e+02 1.181474e-04 
693 1.015394e+00 1.181474e-04 7.162337e+02 1.181474e-04 
694 1.015513e+00 1.181474e-04 5.825798e+03 1.181474e-04 
695 1.015631e+00 1.181474e-04 4.094654e+00 1.181474e-04 
696 1.015749e+00 2.442209e-03 4.104096e+00 2.442209e-03 
697 1.018191e+00 2.436590e-03 4.302639e+00 2.436590e-03 
698 1.020628e+00 2.324155e-03 4.517246e+00 2.324155e-03 
699 1.022952e+00 2.213738e-03 4.740039e+00 2.213738e-03 
700 1.025166e+00 2.109687e-03 4.971412e+00 2.109687e-03 
701 1.027275e+00 2.011501e-03 5.212242e+00 2.011501e-03 
702 1.029287e+00 1.918560e-03 5.463495e+00 1.918560e-03 
703 1.031205e+00 1.830330e-03 5.726214e+00 1.830330e-03 
704 1.033036e+00 1.746355e-03 6.001532e+00 1.746355e-03 
705 1.034782e+00 1.666241e-03 6.290682e+00 1.666241e-03 
706 1.036448e+00 1.589653e-03 6.595015e+00 1.589653e-03 
707 1.038038e+00 1.516297e-03 6.916010e+00 1.516297e-03 
708 1.039554e+00 1.445920e-03 7.255296e+00 1.445920e-03 
709 1.041000e+00 1.378304e-03 7.614675e+00 1.378304e-03 
710 1.042378e+00 1.313254e-03 7.996143e+00 1.313254e-03 
711 1.043692e+00 1.250603e-03 8.401919e+00 1.250603e-03 
712 1.044942e+00 1.190204e-03 8.834474e+00 1.190204e-03 
713 1.046133e+00 1.131929e-03 9.296574e+00 1.131929e-03 
714 1.047264e+00 1.075665e-03 9.791323e+00 1.075665e-03 
715 1.048340e+00 1.021312e-03 1.032221e+01 1.021312e-03 
716 1.049361e+00 9.687848e-04 1.089317e+01 9.687848e-04 
717 1.050330e+00 9.180061e-04 1.150868e+01 9.180061e-04 
718 1.051248e+00 8.689097e-04 1.217378e+01 8.689097e-04 
719 1.052117e+00 8.214375e-04 1.289426e+01 8.214375e-04 
720 1.052939e+00 7.755387e-04 1.367673e+01 7.755387e-04 
721 1.053714e+00 7.311692e-04 1.452874e+01 7.311692e-04 
722 1.054445e+00 6.882908e-04 1.545905e+01 6.882908e-04 
723 1.055134e+00 6.468705e-04 1.647772e+01 6.468705e-04 
724 1.055780e+00 6.068800e-04 1.759649e+01 6.068800e-04 
725 1.056387e+00 5.682952e-04 1.882900e+01 5.682952e-04 
726 1.056956e+00 5.310957e-04 2.019123e+01 5.310957e-04 
727 1.057487e+00 4.952645e-04 2.170198e+01 4.952645e-04 
728 1.057982e+00 4.607876e-04 2.338343e+01 4.607876e-04 
729 1.058443e+00 4.276533e-04 2.526194e+01 4.276533e-04 
730 1.058870e+00 3.958525e-04 2.736893e+01 3.958525e-04 
731 1.059266e+00 3.653778e-04 2.974211e+01 3.653778e-04 
732 1.059632e+00 3.362237e-04 3.242696e+01 3.362237e-04 
733 1.059968e+00 3.083854e-04 3.547865e+01 3.083854e-04 
734 1.060276e+00 2.818597e-04 3.896460e+01 2.818597e-04 
735 1.060558e+00 2.566432e-04 4.296766e+01 2.566432e-04 
736 1.060815e+00 2.327331e-04 4.759045e+01 2.327331e-04 
737 1.061047e+00 2.101262e-04 5.296100e+01 2.101262e-04 
738 1.061258e+00 1.888182e-04 5.924042e+01 1.888182e-04 
739 1.061446e+00 1.688037e-04 6.663319e+01 1.688037e-04 
740 1.061615e+00 1.500754e-04 7.540135e+01 1.500754e-04 
741 1.061765e+00 1.326236e-04 8.588421e+01 1.326236e-04 
742 1.061898e+00 1.181474e-04 9.852597e+01 1.181474e-04 
743 1.062016e+00 1.181474e-04 1.141646e+02 1.181474e-04 
744 1.062134e+00 1.181474e-04 1.367065e+02 1.181474e-04 
745 1.062252e+00 1.181474e-04 1.721234e+02 1.181474e-04 
746 1.062371e+00 1.181474e-04 2.359024e+02 1.181474e-04 
747 1.062489e+00 1.181474e-04 3.828717e+02 1.181474e-04 
748 1.062607e+00 1.181474e-04 9.817854e+02 1.181474e-04 
749 1.062725e+00 1.181474e-04 5.560210e+03 1.181474e-04 
750 1.062843e+00 1.181474e-04 3.452127e+01 1.181474e-04 
751 1.062961e+00 2.896765e-04 3.583230e+01 2.896765e-04 
752 1.063251e+00 2.790778e-04 3.949355e+01 2.790778e-04 
753 1.063530e+00 2.532059e-04 4.397231e+01 2.532059e-04 
754 1.063783e+00 2.274158e-04 4.924020e+01 2.274158e-04 
755 1.064011e+00 2.030861e-04 5.545505e+01 2.030861e-04 
756 1.064214e+00 1.803262e-04 6.284322e+01 1.803262e-04 
757 1.064394e+00 1.591262e-04 7.170345e+01 1.591262e-04 
758 1.064553e+00 1.394633e-04 8.243167e+01 1.394633e-04 
759 1.064693e+00 1.213126e-04 9.555921e+01 1.213126e-04 
760 1.064814e+00 1.181474e-04 1.118096e+02 1.181474e-04 
761 1.064932e+00 1.181474e-04 1.351613e+02 1.181474e-04 
762 1.065050e+00 1.181474e-04 1.728649e+02 1.181474e-04 
763 1.065168e+00 1.181474e-04 2.440035e+02 1.181474e-04 
764 1.065287e+00 1.181474e-04 4.240588e+02 1.181474e-04 
765 1.065405e+00 1.181474e-04 1.370927e+03 1.181474e-04 
766 1.065523e+00 1.181474e-04 6.348405e+00 1.181474e-04 
767 1.065641e+00 1.575199e-03 6.370028e+00 1.575199e-03 
768 1.067216e+00 1.569852e-03 6.667454e+00 1.569852e-03 
769 1.068786e+00 1.499823e-03 6.994639e+00 1.499823e-03 
770 1.070286e+00 1.429666e-03 7.341547e+00 1.429666e-03 
771 1.071716e+00 1.362111e-03 7.709453e+00 1.362111e-03 
772 1.073078e+00 1.297109e-03 8.100389e+00 1.297109e-03 
773 1.074375e+00 1.234509e-03 8.516644e+00 1.234509e-03 
774 1.075609e+00 1.174171e-03 8.960781e+00 1.174171e-03 
775 1.076783e+00 1.115974e-03 9.435663e+00 1.115974e-03 
776 1.077899e+00 1.059809e-03 9.944504e+00 1.059809e-03 
777 1.078959e+00 1.005581e-03 1.049092e+01 1.005581e-03 
778 1.079965e+00 9.532050e-04 1.107900e+01 9.532050e-04 
779 1.080918e+00 9.026083e-04 1.171338e+01 9.026083e-04 
780 1.081821e+00 8.537246e-04 1.239932e+01 8.537246e-04 
781 1.082674e+00 8.064962e-04 1.314282e+01 8.064962e-04 
782 1.083481e+00 7.608719e-04 1.395076e+01 7.608719e-04 
783 1.084242e+00 7.168067e-04 1.483105e+01 7.168067e-04 
784 1.084958e+00 6.742609e-04 1.579281e+01 6.742609e-04 
785 1.085633e+00 6.331996e-04 1.684659e+01 6.331996e-04 
786 1.086266e+00 5.935921e-04 1.800467e+01 5.935921e-04 
787 1.086860e+00 5.554115e-04 1.928140e+01 5.554115e-04 
788 1.087415e+00 5.186345e-04 2.069363e+01 5.186345e-04 
789 1.087934e+00 4.832406e-04 2.226119e+01 4.832406e-04 
790 1.088417e+00 4.492124e-04 2.400761e+01 4.492124e-04 
791 1.088866e+00 4.165347e-04 2.596090e+01 4.165347e-04 
